"Time (LCLG)","Lat (deg)","Lon (deg)","Alt (km)"
12 Sep 2017 11:28:00.640,15.437,103.559,498.537111
12 Sep 2017 11:29:00.640,19.231,102.767,499.157989
12 Sep 2017 11:30:00.640,23.022,101.949,499.942673
12 Sep 2017 11:31:00.640,26.809,101.100,500.876856
12 Sep 2017 11:32:00.640,30.590,100.209,501.944121
12 Sep 2017 11:33:00.640,34.365,99.267,503.126243
12 Sep 2017 11:34:00.640,38.133,98.260,504.403524
12 Sep 2017 11:35:00.640,41.891,97.171,505.755141
12 Sep 2017 11:36:00.640,45.640,95.979,507.159522
12 Sep 2017 11:37:00.640,49.376,94.652,508.594717
12 Sep 2017 11:38:00.640,53.098,93.149,510.038778
12 Sep 2017 11:39:00.640,56.800,91.411,511.470131
12 Sep 2017 11:40:00.640,60.478,89.349,512.867934
12 Sep 2017 11:41:00.640,64.122,86.827,514.212420
12 Sep 2017 11:42:00.640,67.717,83.626,515.485213
12 Sep 2017 11:43:00.640,71.237,79.374,516.669617
12 Sep 2017 11:44:00.640,74.633,73.396,517.750874
12 Sep 2017 11:45:00.640,77.803,64.410,518.716385
12 Sep 2017 11:46:00.640,80.519,50.023,519.555890
12 Sep 2017 11:47:00.640,82.290,27.161,520.261609
12 Sep 2017 11:48:00.640,82.421,-1.780,520.828341
12 Sep 2017 11:49:00.640,80.844,-25.904,521.253515
12 Sep 2017 11:50:00.640,78.226,-41.318,521.537201
12 Sep 2017 11:51:00.640,75.105,-50.889,521.682075
12 Sep 2017 11:52:00.640,71.738,-57.194,521.693339
12 Sep 2017 11:53:00.640,68.237,-61.638,521.578603
12 Sep 2017 11:54:00.640,64.658,-64.959,521.347720
12 Sep 2017 11:55:00.640,61.028,-67.561,521.012588
12 Sep 2017 11:56:00.640,57.364,-69.678,520.586917
12 Sep 2017 11:57:00.640,53.675,-71.455,520.085962
12 Sep 2017 11:58:00.640,49.967,-72.986,519.526227
12 Sep 2017 11:59:00.640,46.245,-74.335,518.925154
12 Sep 2017 12:00:00.640,42.511,-75.544,518.300782
12 Sep 2017 12:01:00.640,38.768,-76.645,517.671407
12 Sep 2017 12:02:00.640,35.016,-77.661,517.055228
12 Sep 2017 12:03:00.640,31.258,-78.611,516.469992
12 Sep 2017 12:04:00.640,27.494,-79.507,515.932650
12 Sep 2017 12:05:00.640,23.725,-80.361,515.459025
12 Sep 2017 12:06:00.640,19.952,-81.181,515.063501
12 Sep 2017 12:07:00.640,16.175,-81.975,514.758730
12 Sep 2017 12:08:00.640,12.396,-82.748,514.555382
12 Sep 2017 12:09:00.640,8.615,-83.507,514.461923
12 Sep 2017 12:10:00.640,4.833,-84.255,514.484442
12 Sep 2017 12:11:00.640,1.050,-84.998,514.626515
12 Sep 2017 12:12:00.640,-2.732,-85.740,514.889125
12 Sep 2017 12:13:00.640,-6.514,-86.485,515.270626
12 Sep 2017 12:14:00.640,-10.295,-87.238,515.766765
12 Sep 2017 12:15:00.640,-14.073,-88.002,516.370748
12 Sep 2017 12:16:00.640,-17.849,-88.783,517.073356
12 Sep 2017 12:17:00.640,-21.621,-89.587,517.863112
12 Sep 2017 12:18:00.640,-25.390,-90.421,518.726484
12 Sep 2017 12:19:00.640,-29.153,-91.292,519.648135
12 Sep 2017 12:20:00.640,-32.911,-92.209,520.611200
12 Sep 2017 12:21:00.640,-36.662,-93.186,521.597591
12 Sep 2017 12:22:00.640,-40.405,-94.236,522.588332
12 Sep 2017 12:23:00.640,-44.139,-95.379,523.563895
12 Sep 2017 12:24:00.640,-47.863,-96.643,524.504561
12 Sep 2017 12:25:00.640,-51.573,-98.062,525.390774
12 Sep 2017 12:26:00.640,-55.267,-99.688,526.203491
12 Sep 2017 12:27:00.640,-58.940,-101.595,526.924527
12 Sep 2017 12:28:00.640,-62.584,-103.894,527.536882
12 Sep 2017 12:29:00.640,-66.188,-106.761,528.025050
12 Sep 2017 12:30:00.640,-69.732,-110.489,528.375296
12 Sep 2017 12:31:00.640,-73.179,-115.592,528.575913
12 Sep 2017 12:32:00.640,-76.455,-123.028,528.617439
12 Sep 2017 12:33:00.640,-79.403,-134.629,528.492840
12 Sep 2017 12:34:00.640,-81.668,-153.427,528.197653
12 Sep 2017 12:35:00.640,-82.596,179.326,527.730089
12 Sep 2017 12:36:00.640,-81.722,151.887,527.091095
12 Sep 2017 12:37:00.640,-79.486,132.806,526.284369
12 Sep 2017 12:38:00.640,-76.549,121.027,525.316335
12 Sep 2017 12:39:00.640,-73.276,113.491,524.196068
12 Sep 2017 12:40:00.640,-69.829,108.331,522.935184
12 Sep 2017 12:41:00.640,-66.281,104.568,521.547684
12 Sep 2017 12:42:00.640,-62.671,101.679,520.049753
12 Sep 2017 12:43:00.640,-59.018,99.365,518.459531
12 Sep 2017 12:44:00.640,-55.337,97.447,516.796843
12 Sep 2017 12:45:00.640,-51.632,95.813,515.082896
12 Sep 2017 12:46:00.640,-47.911,94.387,513.339956
12 Sep 2017 12:47:00.640,-44.175,93.118,511.590995
12 Sep 2017 12:48:00.640,-40.427,91.971,509.859331
12 Sep 2017 12:49:00.640,-36.670,90.917,508.168242
12 Sep 2017 12:50:00.640,-32.904,89.938,506.540595
12 Sep 2017 12:51:00.640,-29.130,89.018,504.998460
12 Sep 2017 12:52:00.640,-25.350,88.145,503.562745
12 Sep 2017 12:53:00.640,-21.565,87.309,502.252842
12 Sep 2017 12:54:00.640,-17.775,86.503,501.086294
12 Sep 2017 12:55:00.640,-13.982,85.719,500.078501
12 Sep 2017 12:56:00.640,-10.185,84.953,499.242451
12 Sep 2017 12:57:00.640,-6.386,84.198,498.588501
12 Sep 2017 12:58:00.640,-2.586,83.451,498.124202
12 Sep 2017 12:59:00.640,1.216,82.707,497.854172
12 Sep 2017 13:00:00.640,5.017,81.961,497.780026
12 Sep 2017 13:01:00.640,8.817,81.210,497.900361
12 Sep 2017 13:02:00.640,12.616,80.448,498.210788
12 Sep 2017 13:03:00.640,16.413,79.671,498.704032
12 Sep 2017 13:04:00.640,20.207,78.874,499.370072
12 Sep 2017 13:05:00.640,23.997,78.049,500.196337
12 Sep 2017 13:06:00.640,27.782,77.189,501.167943
12 Sep 2017 13:07:00.640,31.562,76.287,502.267972
12 Sep 2017 13:08:00.640,35.335,75.329,503.477781
12 Sep 2017 13:09:00.640,39.100,74.303,504.777342
12 Sep 2017 13:10:00.640,42.856,73.190,506.145600
12 Sep 2017 13:11:00.640,46.602,71.966,507.560846
12 Sep 2017 13:12:00.640,50.335,70.599,509.001091
12 Sep 2017 13:13:00.640,54.052,69.042,510.444447
12 Sep 2017 13:14:00.640,57.748,67.230,511.869492
12 Sep 2017 13:15:00.640,61.418,65.066,513.255627
12 Sep 2017 13:16:00.640,65.051,62.395,514.583414
12 Sep 2017 13:17:00.640,68.630,58.968,515.834883
12 Sep 2017 13:18:00.640,72.125,54.354,516.993813
12 Sep 2017 13:19:00.640,75.476,47.759,518.045985
12 Sep 2017 13:20:00.640,78.558,37.669,518.979387
12 Sep 2017 13:21:00.640,81.092,21.357,519.784387
12 Sep 2017 13:22:00.640,82.502,-3.759,520.453864
12 Sep 2017 13:23:00.640,82.157,-32.502,520.983294
